titles,category
 기술 자립 강화  화웨이  안방 시장서 스마트폰 판매율     늘리며 애플 압박,IT
   한복판에 오겜 영희  우뚝  갤    울트라로  달고나 게임 ,IT
스마트폰 시장 침체  중고폰은     성장  억대 넘게 팔렸다,IT
  년 중계권에  조    억 투입 넷플릭스가 선택한 프로그램은 ,IT
  초강력 게임 규제안 웹사이트서 삭제   반등 기대감에 관련주 상승,IT
가입자    억 돌파  잘나가는 넷플릭스  다음 승부는 스포츠 ,IT
셀트리온  중국  우시    와     신약 개발 협력,IT
전병희 싸이토젠 대표  글로벌 톱  암센터 모두 러브콜 올해 매출 급성장 ,IT
  시간 잠만 자도    만원 준다  난리난 돈벌이  만명 몰렸다,IT
구글 차세대 폰  픽셀  프로  미리보기  카메라 모양 바뀌었네 ,IT
      데이터 폭증 해결 광원 소자 개발,IT
연내   내비게이션에서 침수도로 위험 알린다,IT
사람처럼 의도적으로 거짓말하는        재교육해도 못 고쳐 ,IT
위기 의식 고조     토요 사장단회의 부활,IT
애플카  또 출시 지연되나 블룸버그      년 연기에 자율주행 기능도 하향 ,IT
한미     결합  분수령될 통합무효 가처분소송 쟁점은 ,IT
 자막뉴스   새로운 방법 썼다    완벽한  복제 원숭이  탄생,IT
   서버용 펌웨어 보안 취약점  픽시페일  주의보,IT
 제로트러스트 시대    미국은 실현에 올인  한국은 이제 출발선,IT
 고고     완전자본잠식 이에이트  상장 가능할까 ,IT
갤럭시     인도서 사전예약 판매 신기록,IT
      데이터 전송 속도        급 광원 소자 개발  초 만에 영화    편 내려받는다,IT
 포켓몬보다 재밌네  팰월드  스팀서  일 만에    만 장 팔려,IT
한파 만큼이나 추운 게임업계 연이어 들려오는 구조조정    돋보기 ,IT
티맵 우버 합작 우티  택시 업계와 갈등  시범 서비스  시끌 ,IT
차세대 반도체 핵심입자  트라이온  비밀 풀었다,IT
 분기 만에 흑자 전환 성공한          비중    로 증가,IT
비트코인   만달러 하회 그레이스케일 환매 압력 계속,IT
제 이동통신 선정 초읽기 회의론은  여전 ,IT
운명의 날 시계   년 연속  자정   초 전 ,IT
스마일게이트  첫 투자 영화  전독시  캐스팅 확정   이민호 안효섭 채수빈 나온다,IT
 어떤 신발 살까   나이키 매장 안가도 네이버  가 직원처럼 답해준다,IT
 권혁빈 이혼소송 쟁점   배우자  회사 설립 기여도 가 끼칠 스마일게이트홀딩스 지분 영향,IT
 단통법 폐지  말 많고 탈 많던   년  이제 갈림길,IT
진화하는 엔씨     글로벌서 재평가 노린다,IT
넷플릭스   프로레슬링  중계에    조 베팅 사상 최대 투자,IT
티맥스그룹  티맥스소프트 재인수 추진한다,IT
 코로나 백신  자폐증과 연관성 발견됐다  튀르키예 연구팀 쥐 실험 논문  촉각 ,IT
 만 년 전 껌 조각으로 밝혀진 석기시대 청소년들의 식습관,IT
과기정통부 산하 출연연 공공기관 제외 추진 노조가  몽니 ,IT
 우주역사    는 환경이 만들지만  미래는 결국 인간 의지에 달려  현안 인터뷰 ,IT
국내 상장사  주주가치 제고 안간힘 지난해 자사주    조원 소각,IT
신규 가입자 급증한 넷플릭스  프로레슬링 독점 중계에   억 달러 베팅,IT
생명   유전자치료 기술로 하지마비 치료 성공,IT
오스템임플란트  글로벌 치과기업  위 달성 앞당길 묘안은 ,IT
 잠만 자도 시급    만원     당근알바  동네 일거리 박람회  문전성시,IT
프레스티지바이오파마  허셉틴 시밀러            진출 언제 ,IT
     스피커 출하량 급감  생성  도 안 통했다 ,IT
유바이오로직스  올해부터 콜레라 공공백신 시장  독식 ,IT
갤     인도서 예판  일 만에   만대 전작보다  배 빠른  신기록 ,IT
릴리  세계 비만 치료 시장 흔들  비장의 신약  통할까,IT
 애플카      년으로 연기   자율주행 레벨도 낮춰 ,IT
 제 이통 도전         주파수 경매      사 출사표 들어보니,IT
판사출신 게임사 대표   겜잘알  대신  법잘알 로 위기 뚫겠다는데,IT
단통법 폐지로 스마트폰 가격 인하     그때는 맞고 지금은 틀리다  이유  가지,IT
 해볼 만하다    중동 시장서 기회 찾는 보안기업들,IT
넷플릭스            년 독점 중계에    조원 투입,IT
틱톡도  너 해고    명 내보냈다    감원 행렬 합류,IT
 중국폰 보단 삼성이지  판세 뒤집더니 갤     인도서  신기록 ,IT
 승차 거부  택시 손댔다 무너질 위기 카카오  편익 사라지나  기승전 플랫폼 ,IT
올해 영업흑자 전환 노리는 진시스템  반전 카드는 ,IT
조승래  대안 없는 단통법 폐지는 총선용 포퓰리즘 ,IT
디앤디파마텍  먹는       비만약으로 승부수,IT
 종말까지   초 남은  지구종말시계   작년과 같아도 매우 불안정 ,IT
스마트폰    경쟁 신호탄 쏜 갤럭시 유료화 가능성은,IT
 사장님 스톡옵션 평가익       주가오른   기업 잇단  훈풍 ,IT
    빙 엣지    의 빅테크규제법 적용 제외될 수도 ,IT
경기 불확실성에 중고폰 인기 작년 세계서  억대 넘게 팔려,IT
 직원 휴대폰 포렌식  논란 카카오모빌리티 노조 갈등  고조 ,IT
 인터뷰      서    억 투자  포티투마루  거대언어모델 고도화로 글로벌 승부 ,IT
삼성전자 승부수  갤     사전예약 순항  최다 판매 기록 경신할까,IT
중국 정부  게임 규제 초안 돌연 삭제  기존 방침 백지화되나,IT
중국 정부  게임 규제 초안 돌연 삭제  기존 방침 백지화되나,IT
  게임규제 철회되나 한숨 돌린 게임사들,IT
 단통법  폐지 국회 문턱 넘어야 하는데    총선 구걸용 불과 ,IT
미중 갈등 장기화에 결국 애플  샤오미에   시장  위 밀려,IT
단통법 없애면 살림살이 나아지나요  양철민의 아알못 ,IT
  이노텍  애플  비전 프로  핵심부품    센싱 모듈 독점 공급,IT
구독료 할인 방법 나만 몰랐네   디지털 세금  절약법 각가지  권용만의 긱랩 ,IT
단통법 폐지에 알뜰폰 울상  할인 경쟁 못 따라가 ,IT
네이버 카카오  광고 성수기에  분기  방긋 ,IT
 페미  안 되고  파시스트  된다  카톡    말바꾸기  편향 논란  팩플 ,IT
출시 나흘만에  동접    만명  중졸 편의점 알바가 만든 게임 ,IT
 단독 스마일게이트홀딩스     억원 손실 안고 위메이드플레이 지분 정리,IT
 사이테크   뇌세포가  켜지고 꺼지는 것  추적하는 기술 개발,IT
 어른 원숭이 로 복제 원숭이 첫 탄생    년째 생존 중,IT
 단열 초점   올해도 힘들 것  허리띠 죄는 게임사들,IT
    이 시총  위로   차산업 혁명이 바꿔놓은 유럽 증시,IT
 털린 내 정보 전부 여기에      역대 최대     억개 훔친 계정정보 발견,IT
 박치문의 검은 돌 흰 돌  바둑판 지배하는 알파고 후예들,IT
천덕꾸러기  엑시노스 의 화려한 귀환 삼성전자     주도권 확보  속도 ,IT
  년 만에 제도권 진입한 비트코인  중장기 관점서 접근하라 ,IT
      유럽 시가총액  위 도약   첨단 반도체 장비 수요 회복 전망 ,IT
   만원 싸게 준다고 했더니  삼성 직원들  우르르  난리난 제품,IT
갤럭시      사전예약  일 만에 인도 판매 신기록 달성,IT
     유행 무서워요  신고 폭주 경찰까지 경고 나섰다  이슈  ,IT
 농슬라  대동    의 엇갈린 운명 ,IT
세계 최고 수준   암 연구소  논문 수십편에서 데이터 조작,IT
 눈 안 녹은 줄 알았네  차도에  흰 알갱이 가 뒤범벅  소금밭 인 줄  지구  뭐래  ,IT
   아이폰 사랑 은 옛말  화웨이  메이트    업고 고공행진,IT
한미사이언스 통합 반대 가처분 내달  일 첫 심문,IT
핵전쟁에도 견딘다         지하터널에  인류지식 저장고 ,IT
갤럭시      인도 판매 신기록 사전예약  일만에   만대 돌파,IT
 단독  공공    일 늘어나면 돈 더 준다,IT
 국민 잇몸약  인사돌 일냈다   년 만에 유럽 역수출,IT
사노피  인하이브릭스 희귀유전질환             인수,IT
 사상초유     예산삭감  끝이 아니다  이번엔 출연연 통폐합 추진 ,IT
 가 포기한 마하    꿈의 포탄     중국 해군   개발 성공 ,IT
 달  뭐가 더 잘 보여요   아이폰에 졌던 삼성  이번엔  이 갈았다  ,IT
  커머스 쑥쑥 크는데   규제 강화에 국내 기업  한숨 ,IT
삼성전자   하이닉스  샘 올트먼과     칩  개발부터 생산까지 손잡나,IT
 단독    와 통합 반기든 한미약품 장남 경영회사 상황은 ,IT
 단독    와 통합 반기든 한미약품 장남 경영회사 상황은 ,IT
우리 아이 첫 스마트폰 뭐가 좋을까  이통 사  키즈폰  경쟁,IT
 이커머스 추천도 개인정보보호법 위반   자동화 결정 대응법  논란 ,IT
갤럭시      사전예약  일 만에 인도 판매 신기록,IT
대형마트  새벽배송  가능해질까   업계  기대 속 신중,IT
   스토어에  김정은 챗봇  등장   남조선은 나약해 ,IT
게임 규제 초안 삭제한   정부 업계에선  백지화  기대감 솔솔 종합 ,IT
주차장 들어서면 빈자리 보여준다 곧 현실이 될 도시 풍경,IT
 끼워팔기  유튜브뮤직 조사는 조용한데 카카오만 때리는 공정위     클로즈업 ,IT
업계    위 롯데 신라  김포공항 면세점 쟁탈전 내달 결론 종합 ,IT
 예산 깎고  주일 만에 포기 여부 정해라  난리 난    현장,IT
 겨울에  식중독 이라니  한 달 동안      명  발병에 발칵 무슨 일이 ,IT
주인 바뀐 우리넷  이사진도 교체하고  미술품 전시 서 새기회 찾는다 통신 강소 모니터 ,IT
베타 테스트 시작한  롬       카카오게임즈 구원투수 될까,IT
한글과컴퓨터     사업 본격화 움직임에 주가 급등,IT
 백지화 수순      게임 규제안 초안  당국 웹사이트서 삭제,IT
 요즘 같은 때에  대마  카페라니    월부터 이런 문구 쓰면 큰 일 난다,IT
 단통법 폐지 통할까   통신비 절감 효과 미미 독과점부터 깨야 ,IT
단통법 폐지 시기 불투명  마냥 웃을 수 없는 휴대폰 제조사,IT
비서로 입사해 파나소닉 북미     오른   여성   고난이 나의 근력 ,IT
게임업계는    소송중  다크앤다커  법적 공방 결론  초읽기 ,IT
리스크 관리 나선 게임사  법조인 전진배치,IT
 올트먼 방한           잡는 것이 관건 이재용 최태원 승부수는,IT
 스마트폰 한 대 팔면 남는 돈이   휴대폰 매장  초비상 ,IT
  게임 고강도 규제 백지화   홈페이지서 초안 삭제,IT
  광년 떨어진 슈퍼 수성  글리제      의 비밀  아하  우주 ,IT
스마트반지 전쟁 삼성 이어 애플도 가세하나,IT
해저에      높이  수중커튼  사라지는 빙하 지킬 수 있을까,IT
단통법 날 세웠던 민주당  정부 폐지 발표는 표 구걸 포퓰리즘 ,IT
이통 사  갤럭시     사전 예약 전작 웃돌아 순항 중 ,IT
 에듀플러스   학생 수 줄어도 자사고 외고 국제고 인기 고공행진 수능 강점 문과생 선호도 등 요인 ,IT
타타대우  수출 기업 도약 현대차  추격 ,IT
유인촌 장관   웹툰계 넷플릭스  만들겠다 종주국 입지 굳혀야 ,IT
  하이닉스     공정에 국산장비 대거 투입,IT
 올트먼 방한  엔비디아 독점 뭐가 문제길래 출구전략 서두르는  오픈   ,IT
비전프로     부활 노리는 메타버스     도 기회의 땅   메타버스의 명암 하  ,IT
미국서  친환경 에너지  내세운   전자      반사 이익 기대,IT
 폰으로 넷플 보는데 굳이       가입자  명중  명  이별할 결심,IT
 갤     슈퍼     화질 그대로 인스타 사진 영상 공유 ,IT
 휴미라 시밀러  첫  위 삼성에피스 애브비 아성 흔들까,IT
